"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1189 0.154007986665903 3 17 "GO:0007413;GO:0106030" "axonal fasciculation" 0.455791192832659
-608 0.221216986891942 2 48 "GO:0007416" "synapse assembly" 0.540739918812429
-376 0.293139571852152 2 93 "GO:0007417" "central nervous system development" 0.615798590942655
-456 0.619279454089737 3 14 "GO:0007419" "ventral cord development" 0.851333400591288
96 0.747418598715098 3 134 "GO:0007420" "brain development" 0.905239992563132
-1481 0.152863764931135 3 11 "GO:0007422" "peripheral nervous system development" 0.453979440163176
540 0.725295056755656 5 5 "GO:0007424" "open tracheal system development" 0.900898828383406
1212 0.290203763060372 3 9 "GO:0007435" "salivary gland morphogenesis" 0.613518022577296
-1749 0.178049870874349 2 7 "GO:0007440" "foregut morphogenesis" 0.486234180073734
-1340 0.13106151042659 2 15 "GO:0007444" "imaginal disc development" 0.420800332836726
-2945 0.0358010630084449 2 6 "GO:0007446" "imaginal disc growth" 0.203562000860291
-2473 0.0170018689535947 2 11 "GO:0007447;GO:0035222" "imaginal disc pattern formation" 0.141090417110733
-1112 0.391807617501674 2 7 "GO:0007450;GO:0036011;GO:0035285;GO:0048190" "dorsal/ventral pattern formation, imaginal disc" 0.705809868055044
-684 0.625937440570398 4 6 "GO:0007451;GO:0035161" "imaginal disc lineage restriction" 0.854978914235992
-2320 0.131093775647759 2 5 "GO:0007455" "eye-antennal disc morphogenesis" 0.420800332836726
-769 0.616913723236093 2 5 "GO:0007472" "wing disc morphogenesis" 0.850822341590934
-1586 0.0649889547979924 2 16 "GO:0007476;GO:0035114;GO:0035120" "post-embryonic appendage morphogenesis" 0.285118673556652
-291 0.719880412019375 4 18 "GO:0007492" "endoderm development" 0.89990124362941
2072 0.177509301712384 2 5 "GO:0007494" "midgut development" 0.485752697191542
-1033 0.0999779521086481 4 30 "GO:0007498" "mesoderm development" 0.363381402856433
-905 0.00149828419336934 3 147 "GO:0007507" "heart development" 0.0285687827069427
-1762 0.0757793935042493 2 12 "GO:0007512" "adult heart development" 0.31108395682674
-687 0.119425243636281 2 61 "GO:0007517;GO:0061061" "muscle structure development" 0.401340167981101
-87 0.89385216107003 3 28 "GO:0007519" "skeletal muscle tissue development" 0.968459404048588
135 0.847989126081507 2 24 "GO:0007520;GO:0000768;GO:0006949;GO:0140253" "syncytium formation" 0.951947878530559
-2590 0.0918485739950266 2 5 "GO:0007521" "muscle cell fate determination" 0.347509247163282
-103 0.924170243723664 2 10 "GO:0007525" "somatic muscle development" 0.978016277601565
-1377 0.000454817367552543 6 77 "GO:0007528" "neuromuscular junction development" 0.0135157991300992
-425 0.599534631680267 3 18 "GO:0007548" "sex differentiation" 0.841842833488636
-1545 0.155127286118739 3 10 "GO:0007560" "imaginal disc morphogenesis" 0.456611568730677
920 0.334418294572317 3 13 "GO:0007565" "female pregnancy" 0.654567705821954
191 0.803938810065182 2 20 "GO:0007566" "embryo implantation" 0.930247323103545
-297 0.846922222952651 3 5 "GO:0007567" "parturition" 0.951428317511002
207 0.494223783868036 2 130 "GO:0007568" "aging" 0.773634244629747
-599 0.259502315274551 2 42 "GO:0007569" "cell aging" 0.581940408007714
-159 0.652445284310723 2 95 "GO:0007584" "response to nutrient" 0.86815093448836
-447 0.499856331944755 2 27 "GO:0007585" "respiratory gaseous exchange by respiratory system" 0.776097785698579
-2668 7.61318895431675e-05 2 26 "GO:0007586" "digestion" 0.00378655976938386
1331 0.198872479501155 3 11 "GO:0007588" "excretion" 0.513230679761929
-478 0.504931567011032 3 23 "GO:0007589" "body fluid secretion" 0.779654321298158
-1464 0.110901388087895 5 14 "GO:0007595" "lactation" 0.38643735893459
763 0.150978741275819 3 42 "GO:0007596;GO:0007599;GO:0050817" "hemostasis" 0.450647222064589
-163 0.880562718403154 4 10 "GO:0007597" "blood coagulation, intrinsic pathway" 0.961779668158785
-1222 2.98706349781948e-09 2 285 "GO:0007600" "sensory perception" 6.72089287009383e-07
-1096 0.000963432491000561 2 108 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 0.0226478533332221
-1746 0.0015254217545785 4 39 "GO:0007602;GO:0009583" "detection of light stimulus" 0.0287156087266271
-1842 2.88440930673046e-08 2 108 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 5.24185922088516e-06
-1570 0.00389862088584628 2 40 "GO:0007606" "sensory perception of chemical stimulus" 0.0559908318711966
-1519 0.0271997391085871 5 25 "GO:0007608" "sensory perception of smell" 0.17949548503921
-691 0.000156575255404717 1 364 "GO:0007610" "behavior" 0.00632323146826742
-822 0.00249197886699483 2 162 "GO:0007611;GO:0050890" "cognition" 0.0408840282866339
-1056 0.00221501748190975 2 100 "GO:0007612" "learning" 0.0380580276437221
-650 0.0976826685392337 2 77 "GO:0007613" "memory" 0.360603525109137
-2995 0.0136861504720545 2 8 "GO:0007614" "short-term memory" 0.126483086868518
335 0.647888676253451 2 22 "GO:0007616" "long-term memory" 0.866964818933773
-475 0.632147136366995 4 12 "GO:0007619;GO:0008049" "courtship behavior" 0.858153551754104
-134 0.733802264153008 2 77 "GO:0007623" "circadian rhythm" 0.902908810901364
-1044 0.000369445478119687 2 139 "GO:0007626" "locomotory behavior" 0.0118612829280217
-58 0.931656975176594 2 26 "GO:0007628;GO:0090659" "walking behavior" 0.981074037822466
-180 0.757090533433296 2 35 "GO:0007631" "feeding behavior" 0.909797514593474
-1575 0.0121460548558168 2 30 "GO:0007635" "chemosensory behavior" 0.116884132777463
-1410 0.100786297402526 2 16 "GO:0007638" "mechanosensory behavior" 0.364357502086408
10 0.985120219539159 2 40 "GO:0008015" "blood circulation" 0.995326178854084
-1232 0.00148088987100027 2 79 "GO:0008016" "regulation of heart contraction" 0.0284439213027491
1254 0.000854504449464837 7 84 "GO:0008033" "tRNA processing" 0.0211331374228422
365 0.371890217825392 2 71 "GO:0008037" "cell recognition" 0.69012897059759
275 0.575516326590962 2 49 "GO:0008038" "neuron recognition" 0.826790709377408
438 0.718773865024925 4 8 "GO:0008039" "synaptic target recognition" 0.899408201170534
15 0.982632193053034 2 25 "GO:0008045" "motor neuron axon guidance" 0.995326178854084
2011 0.0192623766438924 2 16 "GO:0008053" "mitochondrial fusion" 0.14871687850064
2290 0.0209743355342581 3 12 "GO:0008063" "Toll signaling pathway" 0.154602565063388
-3456 0.0245096052412049 2 5 "GO:0008078" "mesodermal cell migration" 0.170808089623441
-1114 0.0281157349076783 2 46 "GO:0008088;GO:0098930" "axo-dendritic transport" 0.182481933295027
-715 0.298670167845286 7 25 "GO:0008089" "anterograde axonal transport" 0.622234480918334
-3183 0.000334506476884426 2 15 "GO:0008090" "retrograde axonal transport" 0.0109957569719855
379 0.553027197064108 3 29 "GO:0008154" "actin polymerization or depolymerization" 0.812011655105006
-417 0.14585274271296 4 145 "GO:0008202" "steroid metabolic process" 0.442901162801244
-226 0.523571444537389 2 95 "GO:0008203;GO:0016125;GO:1902652" "secondary alcohol metabolic process" 0.790375423462991
-455 0.499552275464755 2 26 "GO:0008206" "bile acid metabolic process" 0.776097785698579
-918 0.375756948625009 2 11 "GO:0008207" "C21-steroid hormone metabolic process" 0.693317024566883
-554 0.610513027745277 2 10 "GO:0008209" "androgen metabolic process" 0.847315781484187
-795 0.355222964144055 4 16 "GO:0008210" "estrogen metabolic process" 0.675437476279793
268 0.83680451497623 2 7 "GO:0008215" "spermine metabolic process" 0.947723234243213
-56 0.897543439491294 3 63 "GO:0008217" "regulation of blood pressure" 0.970913517143616
-982 0.449405336278231 5 7 "GO:0008272" "sulfate transport" 0.74298118051597
-229 0.612388561108788 3 58 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.848046879026678
-123 0.527263966306165 2 322 "GO:0008283" "cell population proliferation" 0.792233644782031
-461 0.00652035953578935 2 427 "GO:0008284" "positive regulation of cell population proliferation" 0.080230986475533
-100 0.623575924450092 2 293 "GO:0008285" "negative regulation of cell population proliferation" 0.853780423942824
-523 0.389600561336337 3 32 "GO:0008286" "insulin receptor signaling pathway" 0.704232078161512
-2539 0.0266804595189248 4 9 "GO:0008291;GO:1900619" "acetylcholine metabolic process" 0.178310001735388
-2837 0.0195192371342399 3 8 "GO:0008292;GO:1900620;GO:0015871" "choline transport" 0.149964870665502
866 0.363805294447702 2 13 "GO:0008298" "intracellular mRNA localization" 0.685285342642056
-614 0.489178002684843 3 15 "GO:0008299" "isoprenoid biosynthetic process" 0.77250277651211
2082 0.108981036549208 2 7 "GO:0008300" "isoprenoid catabolic process" 0.382567160248891
-1141 0.015842456643568 2 53 "GO:0008306" "associative learning" 0.135854097351831
85 0.887789946251788 2 33 "GO:0008333" "endosome to lysosome transport" 0.966153179870629
17 0.975507771929261 2 37 "GO:0008340" "determination of adult lifespan" 0.993816091994518
-750 0.10944006297093 3 54 "GO:0008344" "adult locomotory behavior" 0.383536714355701
86 0.95519148418014 3 5 "GO:0008345;GO:0030537" "larval locomotory behavior" 0.98801404873877
-18 0.981366178070458 4 20 "GO:0008347" "glial cell migration" 0.995326178854084
-2042 0.0261987319287706 3 14 "GO:0008354" "germ cell migration" 0.176287085384751
-341 0.779006570460848 4 8 "GO:0008355" "olfactory learning" 0.91951187744879
-136 0.87059954829127 2 17 "GO:0008356" "asymmetric cell division" 0.959153586754564
339 0.394035009827488 4 75 "GO:0008360" "regulation of cell shape" 0.705970170320945
-403 0.317240258329821 4 73 "GO:0008361" "regulation of cell size" 0.640581290858292
1139 8.79615593808085e-07 2 224 "GO:0008380" "RNA splicing" 9.23596373498489e-05
423 0.389125908929126 3 49 "GO:0008406" "gonad development" 0.704232078161512
-2177 0.0936555661702963 2 7 "GO:0008407;GO:0007398;GO:0007474" "chaeta morphogenesis" 0.350929857378787
1811 0.13609772769168 2 8 "GO:0008535" "respiratory chain complex IV assembly" 0.428026426085182
-613 0.298705999921435 2 34 "GO:0008542;GO:0007632" "visual behavior" 0.622234480918334
-1555 0.000103940075499281 6 74 "GO:0008543" "fibroblast growth factor receptor signaling pathway" 0.00463317789371795
622 0.483620169610815 3 15 "GO:0008544" "epidermis development" 0.768872031072229
-813 0.117297575410387 3 44 "GO:0008582;GO:1904396" "regulation of neuromuscular junction development" 0.397239658783871
1350 0.0316193012785676 2 30 "GO:0008584" "male gonad development" 0.193388836987428
455 0.633080502938285 2 13 "GO:0008585" "female gonad development" 0.858441579757248
131 0.746947557779223 2 72 "GO:0008589" "regulation of smoothened signaling pathway" 0.905239992563132
15 0.969856429570356 3 71 "GO:0008593" "regulation of Notch signaling pathway" 0.992957162788003
-850 0.58001845511533 5 5 "GO:0008594" "photoreceptor cell morphogenesis" 0.829475544921288
2370 0.0291773403782821 3 10 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.185440119786842
-626 0.00110667660878502 3 329 "GO:0008610" "lipid biosynthetic process" 0.0243148142769009
-772 0.303666872971375 2 21 "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" 0.627386511778497
324 0.541840564883361 2 42 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.803120818906962
943 0.501313420537155 2 6 "GO:0008631" "intrinsic apoptotic signaling pathway in response to oxidative stress" 0.776837753081303
-237 0.877213426715455 2 5 "GO:0008635" "activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c" 0.959584727642663
26 0.969841017215788 2 26 "GO:0008637" "apoptotic mitochondrial changes" 0.992957162788003
-831 0.13145001742941 7 39 "GO:0008643" "carbohydrate transport" 0.421079094711437
-2780 0.0323097849972061 4 7 "GO:0008645;GO:0015749;GO:0034219" "carbohydrate transmembrane transport" 0.194476094409935
745 0.0268639661399355 3 105 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 0.178940365943208
-1307 0.394895060350954 4 5 "GO:0008653" "lipopolysaccharide metabolic process" 0.705970170320945
-10 0.990110814124527 8 18 "GO:0009048;GO:0007549" "dosage compensation" 0.996862049166501
2527 0.0716782242332932 4 6 "GO:0009052" "pentose-phosphate shunt, non-oxidative branch" 0.299716468586115
2374 0.000928732591973258 2 23 "GO:0009060" "aerobic respiration" 0.0220515653119279
928 0.0130334941673953 2 85 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.122431928312014
736 0.0288755677276397 3 105 "GO:0009063" "cellular amino acid catabolic process" 0.185124908430255
820 0.0293284492453749 2 84 "GO:0009064" "glutamine family amino acid metabolic process" 0.186009292193821
1266 0.140641820377522 2 16 "GO:0009065" "glutamine family amino acid catabolic process" 0.434944448255149
661 0.103664892353623 2 72 "GO:0009066" "aspartate family amino acid metabolic process" 0.371636279492313
1020 0.049224994572576 2 44 "GO:0009067" "aspartate family amino acid biosynthetic process" 0.244829578268865
1036 0.148570106135491 2 23 "GO:0009068" "aspartate family amino acid catabolic process" 0.44684516326556
-43 0.93660275363835 2 41 "GO:0009069" "serine family amino acid metabolic process" 0.982386952235959
-718 0.375475537399055 5 18 "GO:0009070" "serine family amino acid biosynthetic process" 0.693317024566883
-62 0.949886376345056 2 12 "GO:0009071" "serine family amino acid catabolic process" 0.98599749052079
439 0.515477671175111 2 26 "GO:0009072" "aromatic amino acid family metabolic process" 0.786639454503796
584 0.458887432438805 4 19 "GO:0009074" "aromatic amino acid family catabolic process" 0.750973901284844
1827 0.0779583174305447 3 11 "GO:0009081" "branched-chain amino acid metabolic process" 0.315846222717806
1704 0.160841882975589 4 8 "GO:0009083" "branched-chain amino acid catabolic process" 0.464534166906881
531 0.479051266281624 5 21 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.765995679587368
691 0.622236291181496 4 6 "GO:0009085" "lysine biosynthetic process" 0.852934863891085
-416 0.302697740479377 4 73 "GO:0009100" "glycoprotein metabolic process" 0.626476926747725
894 0.100452689208216 4 40 "GO:0009112" "nucleobase metabolic process" 0.364014332680637
2907 0.0111592561520115 3 9 "GO:0009113" "purine nucleobase biosynthetic process" 0.110923508504881
1093 0.013211986287336 3 61 "GO:0009116" "nucleoside metabolic process" 0.123617099421114
496 0.00779524964973337 2 350 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.0903316706242733
3118 0.0262285335503661 5 6 "GO:0009120" "deoxyribonucleoside metabolic process" 0.176287085384751
1436 0.00564234948779103 4 44 "GO:0009123;GO:0009161" "nucleoside monophosphate metabolic process" 0.0718601114011122
347 0.695802904269933 5 15 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate biosynthetic process" 0.887120540387327
878 0.469663100276956 3 8 "GO:0009137;GO:0009134;GO:0009181;GO:0009191;GO:0046032;GO:0046709;GO:0046707" "purine nucleoside diphosphate catabolic process" 0.758890790871236
1730 3.92814532309006e-05 2 67 "GO:0009141" "nucleoside triphosphate metabolic process" 0.00232006083145007
2380 7.4043551203375e-06 4 42 "GO:0009142" "nucleoside triphosphate biosynthetic process" 0.000555326634025312
2487 0.0050833442312121 2 15 "GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 0.0671996707456958
2147 0.0242924886964703 7 13 "GO:0009148;GO:0006241;GO:0009209;GO:0046036;GO:0009208" "pyrimidine ribonucleoside triphosphate metabolic process" 0.169795871436127
340 0.112690691200245 2 263 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.389227716316636
418 0.159744486895855 6 135 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.462779092938636
67 0.923822912839622 6 24 "GO:0009154;GO:0009261" "ribonucleotide catabolic process" 0.978016277601565
-82 0.957266320994068 2 5 "GO:0009155" "purine deoxyribonucleotide catabolic process" 0.988200709730308
1251 0.0314931443892102 2 35 "GO:0009156;GO:0009124" "nucleoside monophosphate biosynthetic process" 0.193134882176041
755 0.411182820474284 2 14 "GO:0009164" "nucleoside catabolic process" 0.716975557532616
629 0.0199114421730766 2 164 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.151256534192584
341 0.516138303420931 2 43 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.786877898356272
2133 0.00126814006613628 2 27 "GO:0009167;GO:0009126" "purine ribonucleoside monophosphate metabolic process" 0.0261185195469322
2123 0.00878784258720551 6 18 "GO:0009168;GO:0009127" "purine ribonucleoside monophosphate biosynthetic process" 0.0972425204321921
