"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
452 0.768213992128061 4 5 "GO:0030423" "targeting of mRNA for destruction involved in RNA interference" 0.934876957414442
-1727 0.154492011827214 2 8 "GO:0030431" "sleep" 0.539710686329615
1102 0.0077990655156856 5 69 "GO:0030433;GO:0036503" "ERAD pathway" 0.151712685977966
389 0.733670629311583 2 9 "GO:0030435;GO:0043934" "sporulation resulting in formation of a cellular spore" 0.92407702231704
94 0.930657453276624 3 10 "GO:0030449" "regulation of complement activation" 0.984928940413765
1348 0.0596710193785749 3 23 "GO:0030488" "tRNA methylation" 0.369659409507897
-2216 0.0252875866416185 2 12 "GO:0030497;GO:0042761" "fatty acid elongation" 0.255430137318513
-422 0.415577485703989 7 44 "GO:0030509" "BMP signaling pathway" 0.767957300595292
-230 0.614313026334893 2 57 "GO:0030510" "regulation of BMP signaling pathway" 0.874919456307635
233 0.767444690389941 2 19 "GO:0030511;GO:1903846" "positive regulation of transforming growth factor beta receptor signaling pathway" 0.934876957414442
371 0.510716029345475 2 37 "GO:0030512" "negative regulation of transforming growth factor beta receptor signaling pathway" 0.827990173318693
553 0.420346658120809 2 25 "GO:0030513" "positive regulation of BMP signaling pathway" 0.771567659875489
-601 0.307812593257368 2 34 "GO:0030514" "negative regulation of BMP signaling pathway" 0.698191040464289
-563 0.168101265904173 4 71 "GO:0030516;GO:0061387" "regulation of extent of cell growth" 0.557066949272292
-667 0.362196597742311 2 22 "GO:0030517" "negative regulation of axon extension" 0.734596795283268
1503 0.018432844255688 2 29 "GO:0030518;GO:0043401" "steroid hormone mediated signaling pathway" 0.22390139108876
1172 0.159321797088714 6 17 "GO:0030521" "androgen receptor signaling pathway" 0.547913260692896
894 0.049769239864502 2 57 "GO:0030522" "intracellular receptor signaling pathway" 0.343938416546947
-504 0.153425744618593 2 95 "GO:0030534" "adult behavior" 0.537884797934812
-757 0.444774152026438 4 12 "GO:0030539;GO:0061458" "reproductive system development" 0.78652168868863
500 0.699992709608636 2 7 "GO:0030540" "female genitalia development" 0.911773245889584
-1251 0.0805142222020124 3 23 "GO:0030574" "collagen catabolic process" 0.419152784525234
2069 0.13975256758836 2 6 "GO:0030575" "nuclear body organization" 0.51765635108202
-1010 0.404993727284013 2 8 "GO:0030587;GO:0090702" "sorocarp development" 0.76119496973023
-732 0.393877711299506 5 16 "GO:0030595" "leukocyte chemotaxis" 0.752898458909878
2037 0.184254671399287 2 5 "GO:0030638" "polyketide metabolic process" 0.574200052621248
141 0.865710776655053 2 17 "GO:0030707" "ovarian follicle cell development" 0.969179892035902
-748 0.593435420533396 3 6 "GO:0030713" "ovarian follicle cell stalk formation" 0.866743708705336
1663 0.107915080933515 3 11 "GO:0030718" "germ-line stem cell population maintenance" 0.474463766961678
1800 0.198733879770788 3 6 "GO:0030728" "ovulation" 0.589382181632421
680 0.0441045784364364 2 104 "GO:0030833;GO:0008064;GO:0030832" "regulation of actin polymerization or depolymerization" 0.326099778817436
861 0.117413666552161 2 39 "GO:0030834" "regulation of actin filament depolymerization" 0.486220439723018
1517 0.162265097526013 3 10 "GO:0030836;GO:1901881" "positive regulation of protein depolymerization" 0.55020196443611
1188 0.0177858839596937 2 47 "GO:0030837;GO:0032272" "negative regulation of protein polymerization" 0.220666334586541
924 0.0852141738692503 2 41 "GO:0030838" "positive regulation of actin filament polymerization" 0.427479692548503
572 0.709279766498559 2 5 "GO:0030850" "prostate gland development" 0.918565878421558
-1808 0.113971241751555 3 9 "GO:0030851" "granulocyte differentiation" 0.480031575931622
-421 0.177616692058361 4 122 "GO:0030855" "epithelial cell differentiation" 0.568013777578227
-11 0.981362679644685 2 54 "GO:0030856" "regulation of epithelial cell differentiation" 0.99364246058709
44 0.961417774060602 3 14 "GO:0030857" "negative regulation of epithelial cell differentiation" 0.989401836076685
922 0.282745485599752 3 16 "GO:0030858" "positive regulation of epithelial cell differentiation" 0.671289759131104
-792 0.248723242802591 5 25 "GO:0030859" "polarized epithelial cell differentiation" 0.637589353973887
1020 0.0747286591330294 2 36 "GO:0030866;GO:0030865" "cortical cytoskeleton organization" 0.407361635491916
1902 0.215214165891722 3 5 "GO:0030878" "thyroid gland development" 0.60807971438743
-2205 0.0538510024507753 2 9 "GO:0030879" "mammary gland development" 0.355521911431306
-282 0.693682158897336 2 23 "GO:0030888" "regulation of B cell proliferation" 0.910379685494017
1565 0.227423309434419 2 7 "GO:0030889" "negative regulation of B cell proliferation" 0.617833323963505
-1558 0.0787648347055968 2 15 "GO:0030890" "positive regulation of B cell proliferation" 0.415537247380978
-51 0.921024465076514 2 45 "GO:0030900" "forebrain development" 0.982329116971273
-1114 0.0402611478119126 2 40 "GO:0030901" "midbrain development" 0.31456933174696
-1796 0.0826677803673205 2 11 "GO:0030902" "hindbrain development" 0.423370095120611
2586 0.0648237466466508 2 6 "GO:0030903" "notochord development" 0.381839988770141
2893 0.000510687331122348 2 17 "GO:0030913;GO:0071205;GO:0002175" "paranodal junction assembly" 0.0301752376776917
1591 0.0946596133887889 5 13 "GO:0030947" "regulation of vascular endothelial growth factor receptor signaling pathway" 0.452741287549875
1064 0.352350116850605 3 9 "GO:0030948" "negative regulation of vascular endothelial growth factor receptor signaling pathway" 0.731022807304721
-1266 0.32890008140368 2 7 "GO:0030950" "establishment or maintenance of actin cytoskeleton polarity" 0.71293543090863
-1483 0.151811583691416 2 11 "GO:0030952" "establishment or maintenance of cytoskeleton polarity" 0.53699459955971
-166 0.913705929510305 2 5 "GO:0030953" "astral microtubule organization" 0.980942068770205
442 0.440172547611059 3 36 "GO:0030968" "endoplasmic reticulum unfolded protein response" 0.782216403217096
3435 0.000180709297784863 6 14 "GO:0030970;GO:0032527;GO:1903513" "protein exit from endoplasmic reticulum" 0.0144781839089669
-9 0.991882502042378 3 16 "GO:0031000" "response to caffeine" 0.997554214389718
15 0.987093335857873 2 14 "GO:0031016" "pancreas development" 0.996950446702485
-443 0.65495377263874 2 12 "GO:0031018" "endocrine pancreas development" 0.893239031524329
412 0.290928394660795 3 78 "GO:0031023" "microtubule organizing center organization" 0.681548675809583
-240 0.565275648953481 2 68 "GO:0031032" "actomyosin structure organization" 0.855031276925916
-621 0.299086973621771 2 33 "GO:0031034;GO:0031033;GO:0030241;GO:0071688" "myosin filament organization" 0.689650792346396
-137 0.929029792261583 4 5 "GO:0031038" "myosin II filament organization" 0.984928940413765
293 0.419149472980482 7 90 "GO:0031047;GO:0016458" "gene silencing" 0.771541884259633
-1283 0.00283997018807022 7 64 "GO:0031048;GO:0031507;GO:0031497;GO:0070828" "chromatin assembly" 0.0872853469763656
-12 0.991390445133037 2 9 "GO:0031053" "primary miRNA processing" 0.997554214389718
1423 0.169066578141381 2 11 "GO:0031054" "pre-miRNA processing" 0.559200300777357
1547 0.232902767070663 2 7 "GO:0031055" "chromatin remodeling at centromere" 0.624069047853667
-457 0.473886645854823 2 29 "GO:0031057;GO:1905268" "negative regulation of chromatin organization" 0.807811819313288
260 0.524063069860601 3 71 "GO:0031058;GO:1905269" "positive regulation of chromatin organization" 0.834192993113022
-458 0.393200182265422 2 41 "GO:0031060" "regulation of histone methylation" 0.752633707100206
-1033 0.318348342369 3 11 "GO:0031061" "negative regulation of histone methylation" 0.70827415078015
-568 0.390129697842341 2 27 "GO:0031062" "positive regulation of histone methylation" 0.750742835446382
-1199 0.22637786652821 2 12 "GO:0031063;GO:0090311" "regulation of protein deacetylation" 0.617246349970248
-410 0.735571340493484 5 8 "GO:0031065;GO:0090312" "positive regulation of protein deacetylation" 0.924645162603146
335 0.724962494049779 3 13 "GO:0031069" "hair follicle morphogenesis" 0.921952571798037
739 0.518101525662451 2 9 "GO:0031076" "embryonic camera-type eye development" 0.830038148267972
533 0.207918470192574 2 66 "GO:0031098" "stress-activated protein kinase signaling cascade" 0.59892176026831
407 0.32898598922703 2 68 "GO:0031099" "regeneration" 0.71293543090863
523 0.404244956858701 2 30 "GO:0031100" "animal organ regeneration" 0.760695028292627
200 0.877627228338171 2 7 "GO:0031101" "fin regeneration" 0.973765179867426
1482 0.0945177843414571 3 15 "GO:0031102" "neuron projection regeneration" 0.452741287549875
2622 0.0219000292878479 2 9 "GO:0031103" "axon regeneration" 0.240188952305469
687 0.437957183845632 4 15 "GO:0031109" "microtubule polymerization or depolymerization" 0.78211505209857
265 0.757174503069272 2 16 "GO:0031111" "negative regulation of microtubule polymerization or depolymerization" 0.932316716855548
-482 0.37487995354185 2 40 "GO:0031113;GO:0031110" "regulation of microtubule polymerization or depolymerization" 0.742921252127078
2156 0.0963998215730194 4 7 "GO:0031115" "negative regulation of microtubule polymerization" 0.454539769849778
-1204 0.108001483657873 2 21 "GO:0031116;GO:0031112" "positive regulation of microtubule polymerization or depolymerization" 0.474463766961678
908 0.516657639495687 3 6 "GO:0031119" "tRNA pseudouridine synthesis" 0.829784294148501
-650 0.199751479097893 4 46 "GO:0031122" "cytoplasmic microtubule organization" 0.589404021033546
924 0.0278564863590349 2 67 "GO:0031123" "RNA 3'-end processing" 0.264351900079649
1444 0.0116824197910766 2 36 "GO:0031124" "mRNA 3'-end processing" 0.182856948186818
1135 0.186121700916485 3 16 "GO:0031126;GO:0043144;GO:0016074" "sno(s)RNA metabolic process" 0.575406985109369
2222 0.0121671565840598 2 15 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.18525972766941
320 0.537328857813872 2 44 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.839779076711731
-1154 0.452185726535046 2 5 "GO:0031152" "aggregation involved in sorocarp development" 0.792321339208238
724 0.504685522296277 2 10 "GO:0031156" "regulation of sorocarp development" 0.82364151858259
1603 0.296058505130118 2 5 "GO:0031157;GO:0060176" "regulation of aggregate size involved in sorocarp development" 0.68668721970072
-98 0.699756357612421 2 184 "GO:0031175" "neuron projection development" 0.911727757010451
801 0.536644407116573 2 7 "GO:0031179" "peptide modification" 0.839779076711731
-925 0.161544987193226 2 27 "GO:0031214;GO:0110148" "biomineral tissue development" 0.548974230382731
-1189 0.153164746219757 4 17 "GO:0031281;GO:0051349" "positive regulation of lyase activity" 0.537884797934812
-1456 0.230019421503756 5 8 "GO:0031284;GO:0031282;GO:0002882;GO:0002880" "positive regulation of guanylate cyclase activity" 0.622026204489848
564 0.603170551952916 2 10 "GO:0031288" "sorocarp morphogenesis" 0.868822514050222
-2102 0.0143077596339668 2 16 "GO:0031290" "retinal ganglion cell axon guidance" 0.198922799495011
524 0.686324993419791 6 7 "GO:0031293" "membrane protein intracellular domain proteolysis" 0.905964323902639
892 0.388741360842321 3 11 "GO:0031295;GO:0031294" "lymphocyte costimulation" 0.750645593423877
-366 0.565822437527917 3 29 "GO:0031297" "replication fork processing" 0.855064789704113
19 0.860172389459747 2 1134 "GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 0.967155272286098
-196 0.195568627693343 2 536 "GO:0031329;GO:0009894" "regulation of catabolic process" 0.587211335159097
23 0.93582086064914 2 152 "GO:0031330;GO:0009895" "negative regulation of catabolic process" 0.986136112493987
-242 0.224717358809139 3 303 "GO:0031331;GO:0009896" "positive regulation of catabolic process" 0.615867271290606
650 0.116319331675733 3 69 "GO:0031333" "negative regulation of protein-containing complex assembly" 0.485296982198755
159 0.639588671520785 2 103 "GO:0031334" "positive regulation of protein-containing complex assembly" 0.888954910402455
-909 0.261033798068329 2 18 "GO:0031338" "regulation of vesicle fusion" 0.647720085810494
-1490 0.117466414673934 3 13 "GO:0031340" "positive regulation of vesicle fusion" 0.486220439723018
-234 0.273142363394409 4 263 "GO:0031346" "positive regulation of cell projection organization" 0.660398611525439
24 0.912157210139072 5 265 "GO:0031347" "regulation of defense response" 0.980942068770205
-5 0.988570622972061 5 96 "GO:0031348" "negative regulation of defense response" 0.997220088516631
45 0.888693415111141 2 113 "GO:0031349" "positive regulation of defense response" 0.978031996774466
1772 0.0868605160171524 6 11 "GO:0031365" "N-terminal protein amino acid modification" 0.432199641276926
-36 0.893566379004822 2 166 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 0.979466632831944
-995 0.0304147898707557 3 56 "GO:0031397;GO:1903321" "negative regulation of protein modification by small protein conjugation or removal" 0.278086483015594
426 0.209007550779255 2 103 "GO:0031398;GO:1903322" "positive regulation of protein modification by small protein conjugation or removal" 0.600230068367885
-159 0.192209934570169 3 857 "GO:0031399" "regulation of protein modification process" 0.585372973705802
-479 0.0187288125617094 2 291 "GO:0031400" "negative regulation of protein modification process" 0.225269966868194
1592 0.164070084683015 6 9 "GO:0031408;GO:0031407" "oxylipin metabolic process" 0.552435105455903
1402 0.0554319332114724 2 22 "GO:0031440" "regulation of mRNA 3'-end processing" 0.360727530134854
602 0.560515248659225 2 11 "GO:0031442" "positive regulation of mRNA 3'-end processing" 0.852107876854865
955 0.335318036759598 5 12 "GO:0031453;GO:0045799;GO:0120263" "positive regulation of heterochromatin assembly" 0.718842793543138
1870 0.181860748048515 2 6 "GO:0031468" "nuclear envelope reassembly" 0.573295136155351
595 0.0555412254549941 2 123 "GO:0031503" "protein-containing complex localization" 0.360727530134854
758 0.392698618487612 2 15 "GO:0031529" "ruffle organization" 0.752633707100206
583 0.245056595109781 2 47 "GO:0031532" "actin cytoskeleton reorganization" 0.634035317506259
-1055 0.451289415212176 3 6 "GO:0031571;GO:0044783;GO:0044819" "mitotic G1/S transition checkpoint" 0.791971531240006
617 0.486124581813862 2 15 "GO:0031573" "intra-S DNA damage checkpoint" 0.816740009767799
-1322 0.0931784347144673 2 19 "GO:0031579" "membrane raft organization" 0.448985179302025
-2861 0.00387785695289547 2 12 "GO:0031581" "hemidesmosome assembly" 0.105118906673086
-395 0.225599610104689 3 112 "GO:0031589" "cell-substrate adhesion" 0.617135044539852
1598 0.0548948662854861 2 17 "GO:0031623" "receptor internalization" 0.358904609863752
-1380 0.203416274177531 3 10 "GO:0031630;GO:0099502;GO:0031632" "regulation of synaptic vesicle fusion to presynaptic active zone membrane" 0.595755097916474
-1246 0.113647378242348 2 19 "GO:0031638" "zymogen activation" 0.480031575931622
1648 0.0143915101327721 3 26 "GO:0031641" "regulation of myelination" 0.198922799495011
1181 0.362368676140331 4 7 "GO:0031642" "negative regulation of myelination" 0.734596795283268
1841 0.0447604219770596 3 14 "GO:0031643" "positive regulation of myelination" 0.326998658730471
-196 0.576238415557307 2 96 "GO:0031644" "regulation of nervous system process" 0.860839716726795
58 0.953435882907121 2 12 "GO:0031645" "negative regulation of nervous system process" 0.987861255501341
-615 0.240862783620582 2 43 "GO:0031646" "positive regulation of nervous system process" 0.629359673428944
341 0.212293338688283 3 160 "GO:0031647" "regulation of protein stability" 0.604888855924963
-69 0.912179303198173 2 30 "GO:0031648" "protein destabilization" 0.980942068770205
81 0.940265840111315 2 10 "GO:0031649;GO:0002032;GO:0002025;GO:2000969;GO:0061885;GO:0061884" "norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure" 0.986470854658056
1520 0.14186924628177 2 11 "GO:0031663" "lipopolysaccharide-mediated signaling pathway" 0.520260610685746
-250 0.847134890276648 2 7 "GO:0031664" "regulation of lipopolysaccharide-mediated signaling pathway" 0.964724045262333
186 0.903369747124806 2 5 "GO:0031666" "positive regulation of lipopolysaccharide-mediated signaling pathway" 0.980084644172357
-183 0.383329299486116 2 272 "GO:0031667;GO:0009991" "response to extracellular stimulus" 0.746134372982017
-907 0.359815846357394 2 12 "GO:0031670" "cellular response to nutrient" 0.734596795283268
